game_id,winner
38872,0.4268299671091972
38873,0.6849842461772752
38874,0.3974380584104936
38875,0.12637148616626173
38876,0.6354746120875039
38877,0.6062905415473643
38878,0.726060863299978
38879,0.5415020894973126
38880,0.38109678939100655
38881,0.6548020794978343
38882,0.41336886958968877
38883,0.19914482967452904
38884,0.1746981673319881
38885,0.7116501416748978
38886,0.4150054315301097
38887,0.6950979145703475
38888,0.27676605151262784
38889,0.6043773537289523
38890,0.4789720890809383
38891,0.18125508591773645
38892,0.6667392498372641
38893,0.36379139330685656
38894,0.45511739390454387
38895,0.698376163533548
38896,0.577840650034751
38897,0.679531559142343
38898,0.46141036175737477
38899,0.6857773334639411
38900,0.3457817136531154
38901,0.36534057634366746
38902,0.5909482131405672
38903,0.509243841740921
38904,0.15286171603942658
38905,0.7504341462736915
38906,0.864332092944065
38907,0.5290716559701323
38908,0.5804481799611456
38909,0.4277016401364907
38910,0.2710242474603293
38911,0.63494976950157
38912,0.27592764980893164
38913,0.3784659021577205
38914,0.30887465450645507
38915,0.6335625085915965
38916,0.6135361237871264
38917,0.5214644073479047
38918,0.5524686611311773
38919,0.7505859003538368
38920,0.6524756982254409
38921,0.3984558771384379
38922,0.540118158698871
38923,0.35599856185584666
38924,0.23751428142145614
38925,0.7068316028162989
38926,0.3353817026094285
38927,0.20664865308671374
38928,0.8955815790435862
38929,0.6759933367924421
38930,0.27077937775818284
38931,0.652132585464956
38932,0.21426807755338645
38933,0.5509263077888013
38934,0.16365450910313958
38935,0.5508869617400407
38936,0.39872423592273404
38937,0.7227752446318779
38938,0.879736193660192
38939,0.21843030869684832
38940,0.5821354521430826
38941,0.7037635826220631
38942,0.5114272486649498
38943,0.5229057866649364
38944,0.17249913785649426
38945,0.7519851900045499
38946,0.289789357063359
38947,0.32607666001997254
38948,0.37751717026070786
38949,0.7593320587696892
38950,0.7274041200892449
38951,0.7077506262033426
38952,0.6794291893511616
38953,0.592078262261406
38954,0.569242785310152
38955,0.32363249216045037
38956,0.2854146041387606
38957,0.9124670643881528
38958,0.6947603118908874
38959,0.47094616775093273
38960,0.5732383835899841
38961,0.1694565193618738
38962,0.522380295642129
38963,0.7527460124291432
38964,0.6151889143612455
38965,0.5023880350187384
38966,0.5274785651477624
38967,0.5272627427910317
38968,0.5873605227480039
38969,0.9308413469872667
38970,0.7226219941574585
38971,0.349229423755434
38972,0.3245259774517297
38973,0.3962168127004774
38974,0.33640912460453637
38975,0.5235817450286695
38976,0.3209108689800035
38977,0.2679734826144244
38978,0.17591034711099787
38979,0.2619173097254072
38980,0.35117780731727716
38981,0.7652853254470411
38982,0.7558881455770411
38983,0.27835104119333814
38984,0.5870622755624377
38985,0.33880725196597367
38986,0.5361190696870103
38987,0.03336684752026787
38988,0.6219922929773901
38989,0.7690793367706867
38990,0.44241682572948193
38991,0.7775977520385073
38992,0.5855617107046505
38993,0.5503378960667018
38994,0.736646620123043
38995,0.9029595256610665
38996,0.5618277921752443
38997,0.2666455814540294
38998,0.572166658315078
38999,0.610610234247029
39000,0.435411338429672
39001,0.1498304442488454
39002,0.8668338997202251
39003,0.13088920879599847
39004,0.5066449626389469
39005,0.7708302828015011
39006,0.2485869460127397
39007,0.5759923221239104
39008,0.424234684054506
39009,0.20211804243076104
39010,0.23484903814824154
39011,0.5488382611558469
39012,0.301437240568487
39013,0.7065240822832548
39014,0.2823890171920799
39015,0.26393122357180193
39016,0.597899621361804
39017,0.8300743689244146
39018,0.2543313909960272
39019,0.27317922818890805
39020,0.3971366354074001
39021,0.35010304345836146
39022,0.32149560612597045
39023,0.4688684315963165
39024,0.5252474054782023
39025,0.6986709414543552
39026,0.36836443191584894
39027,0.6390138251150991
39028,0.8693159293906138
39029,0.5693115910675587
39030,0.44704284278874873
39031,0.51195102283687
39032,0.32934658481997836
39033,0.7397474692427399
39034,0.47644302719318715
39035,0.5268315236862099
39036,0.37150808617856995
39037,0.5990154073907054
39038,0.41388025049277266
39039,0.2000952129567578
39040,0.48317936154851376
39041,0.5865803431988595
39042,0.524910096920752
39043,0.5351523053788839
39044,0.658931229131744
39045,0.3458271871285684
39046,0.1751521805656715
39047,0.876600557469025
39048,0.8413770231617058
39049,0.8392222470852482
39050,0.20414225799594066
39051,0.7410492452495463
39052,0.9016643461731318
39053,0.30592645706258315
39054,0.42458006720684516
39055,0.2291494878735049
39056,0.5640708780618939
39057,0.25906212767124137
39058,0.5688179022918429
39059,0.53357004260361
39060,0.5443758022263405
39061,0.24553662164822776
39062,0.4912868624781747
39063,0.8845265058275905
39064,0.36620177526575504
39065,0.5528393396211447
39066,0.7710520401393258
39067,0.7131540477633338
39068,0.5977236851432974
39069,0.3951363805015816
39070,0.47669031771697223
39071,0.427123953040688
39072,0.4833368833036384
39073,0.5549238818074167
39074,0.47893819204385724
39075,0.6572228205179083
39076,0.14629461924271553
39077,0.4217446723559113
39078,0.5458262278855697
39079,0.47832050414193433
39080,0.19989704689526777
39081,0.21367866659398063
39082,0.41394069858781896
39083,0.5202409542078599
39084,0.18878281898812224
39085,0.8724183073553493
39086,0.7205678712945893
39087,0.5373429836916794
39088,0.43228239747118324
39089,0.5102520771107135
39090,0.5809402068985586
39091,0.3778111010296873
39092,0.6710133493165825
39093,0.37873826258086907
39094,0.8224389094969407
39095,0.31972995161188394
39096,0.5646527354388642
39097,0.5557787559087901
39098,0.17515998726205137
39099,0.7867732002927392
39100,0.2301318143227977
39101,0.22623940001366025
39102,0.1834710994668553
39103,0.5313524283021314
39104,0.3934904805268231
39105,0.272329287942269
39106,0.7306616939495655
39107,0.08374718168583067
39108,0.5616748894537701
39109,0.4702376556483112
39110,0.31413648360201424
39111,0.41501203343889836
39112,0.8501552649903548
39113,0.1617932553187008
39114,0.7785817709410731
39115,0.4628669776077627
39116,0.5334804740309721
39117,0.15034970083328725
39118,0.3869844750449196
39119,0.6709178302323315
39120,0.5460991508288472
39121,0.25539144986893825
39122,0.529209285269448
39123,0.4724858611423348
39124,0.8392779206060156
39125,0.5876491748827677
39126,0.6426668593888937
39127,0.6850415747980466
39128,0.4755773680094924
39129,0.7098883976269794
39130,0.5497541985235207
39131,0.436799532410322
39132,0.9245860010440495
39133,0.3006500001460845
39134,0.6927268751621602
39135,0.8232033269406597
39136,0.8579481234890272
39137,0.5821425911951904
39138,0.538649205565102
39139,0.6774206435343751
39140,0.5548739105966363
39141,0.6060979701542658
39142,0.19433968794187192
39143,0.5781717091518948
39144,0.3166969309908946
39145,0.36633753741676184
39146,0.43834282061520263
39147,0.7562434326217273
39148,0.23280534997043772
39149,0.5206156845538689
39150,0.6139432878358418
39151,0.7455498503645693
39152,0.7655031769125251
39153,0.35039682628701063
39154,0.7256277048183786
39155,0.5498993054085637
39156,0.1736466130883088
39157,0.9527462130484508
39158,0.43313842434163874
