game_id,winner
38872,0.46129402701958977
38873,0.6529597844496373
38874,0.44842553289242826
38875,0.1573113353409966
38876,0.6303743686668117
38877,0.6342169324255524
38878,0.7171707007884635
38879,0.5606733989847947
38880,0.37245779611075963
38881,0.5959973818223472
38882,0.4141636694209798
38883,0.2345620326293018
38884,0.2155718689547112
38885,0.6640928881274623
38886,0.3827003020224174
38887,0.6618048011787013
38888,0.28457085792267894
38889,0.6072263451847741
38890,0.479154681888588
38891,0.2211087363165043
38892,0.6133858097271337
38893,0.43989041633749004
38894,0.3742249793529067
38895,0.7078468345365191
38896,0.5365907567186665
38897,0.634020746017008
38898,0.534989374269899
38899,0.6627436411934803
38900,0.3532654191550192
38901,0.41292753199067234
38902,0.5673165455073411
38903,0.5000399112101104
38904,0.19929441958066846
38905,0.6361118765026593
38906,0.8459124732648409
38907,0.576885561036302
38908,0.5860531633257031
38909,0.41886048768441553
38910,0.2679493023646825
38911,0.5730924874912153
38912,0.287581607288174
38913,0.37764621818950916
38914,0.3202039441390196
38915,0.639109795740233
38916,0.5827526040483438
38917,0.45552493635831387
38918,0.5243183814984756
38919,0.7423714724737713
38920,0.6135531905185
38921,0.42443153100702435
38922,0.584844016385935
38923,0.35163995056958935
38924,0.26848003807205845
38925,0.7168180743422198
38926,0.35241147867568384
38927,0.24660959836070756
38928,0.861186072060182
38929,0.6478165826055908
38930,0.24382050760623847
38931,0.7153945196020356
38932,0.20817645756148234
38933,0.5458954136506166
38934,0.18328525885339955
38935,0.5851932262837986
38936,0.41140420580151515
38937,0.6860700753174617
38938,0.8372782090519199
38939,0.24266244595781003
38940,0.5139248791823854
38941,0.6688999019159386
38942,0.4952175120888718
38943,0.5555150211664379
38944,0.18229369366662893
38945,0.6683114728005346
38946,0.3701439807424867
38947,0.30317645171610297
38948,0.40077513690361943
38949,0.7870125158013866
38950,0.6890259339430453
38951,0.7085586194178765
38952,0.5894197220777703
38953,0.6179652546738517
38954,0.4672307862968667
38955,0.38352733767707337
38956,0.3032946425132059
38957,0.8872463506585149
38958,0.6353070468794624
38959,0.4486912693250851
38960,0.5328042396081558
38961,0.21765889927420184
38962,0.5407499029405751
38963,0.7192870278899142
38964,0.6144392057786866
38965,0.5077216562502515
38966,0.59899661649863
38967,0.5047094199074964
38968,0.5873635631682317
38969,0.9015783532360263
38970,0.6649421821550143
38971,0.3750373784700722
38972,0.37825290010080403
38973,0.3869050891417396
38974,0.37427717961157864
38975,0.5371888346143503
38976,0.3989528506220092
38977,0.24749729241863125
38978,0.22224198889193728
38979,0.25743923382164274
38980,0.34669203504915685
38981,0.7007072208719397
38982,0.7175217163223003
38983,0.29070807756183215
38984,0.6186818552288079
38985,0.36729632832448245
38986,0.5466431914259214
38987,0.06101050452650734
38988,0.682200761847082
38989,0.7123804425301345
38990,0.4415247057763615
38991,0.7604906340537665
38992,0.5057121980466184
38993,0.4935450318130207
38994,0.7323385666375475
38995,0.870596178811591
38996,0.6145379331395133
38997,0.3194222105350317
38998,0.3779412560559944
38999,0.5057837737006878
39000,0.39029753932023276
39001,0.20656066674587864
39002,0.8078483636097926
39003,0.17056225991962343
39004,0.4780919246132811
39005,0.7713570508484454
39006,0.28389728731368846
39007,0.611428150530288
39008,0.46447565028489113
39009,0.17077928942356296
39010,0.26474096868516767
39011,0.5723614576676916
39012,0.30928347349321345
39013,0.6174476719248747
39014,0.3144688268612283
39015,0.31159707609787973
39016,0.5639245043993799
39017,0.7622436622212733
39018,0.32284789511019485
39019,0.33268522864709105
39020,0.4410426356961482
39021,0.3731153936881725
39022,0.39135090264536554
39023,0.47372594427242587
39024,0.5540343495411626
39025,0.6734425669722885
39026,0.38232518328475507
39027,0.6166636674445994
39028,0.839953249835682
39029,0.6108562472172503
39030,0.44157610868050756
39031,0.5898335167228925
39032,0.3426801077432954
39033,0.7400733394440007
39034,0.4633518068084845
39035,0.4507322766400129
39036,0.43280942819988655
39037,0.6188202474310356
39038,0.3839489437286526
39039,0.1963404621531386
39040,0.5217850679437601
39041,0.6466504623796463
39042,0.5518312012020398
39043,0.5003235666161001
39044,0.6269943501212853
39045,0.39247191518574753
39046,0.18970048715932894
39047,0.8571917578350954
39048,0.8173180844484635
39049,0.8232766159206474
39050,0.21149043265557
39051,0.7039453024023214
39052,0.8755769195328045
39053,0.3259414845098943
39054,0.4512298055623162
39055,0.316695689265322
39056,0.6003404074229461
39057,0.33226839337611225
39058,0.6494745500820736
39059,0.5213318402695196
39060,0.437533198578221
39061,0.283319939329735
39062,0.49650115969026415
39063,0.8528474651950246
39064,0.34532925841649725
39065,0.465759274249775
39066,0.7754462334661432
39067,0.7153981590869961
39068,0.4996023966045918
39069,0.3571112663996582
39070,0.4187546812465167
39071,0.4025765648390426
39072,0.44721233041612773
39073,0.4850929236422113
39074,0.43460498481337906
39075,0.6124926100274408
39076,0.2011689992622351
39077,0.445261353270744
39078,0.45810631353437675
39079,0.5064730526579783
39080,0.265768540488728
39081,0.24000723824723788
39082,0.388476208492887
39083,0.496861196818654
39084,0.21186502237598653
39085,0.8603942530708807
39086,0.7000614894033336
39087,0.5065458365348386
39088,0.39700891352441176
39089,0.4603338730807218
39090,0.550369567179778
39091,0.43019334009020566
39092,0.6191683881568537
39093,0.4316407466282586
39094,0.7972383484348167
39095,0.3358177611216874
39096,0.4966281271856
39097,0.6481843401506355
39098,0.18682612727824005
39099,0.7937798229514101
39100,0.22921816591347083
39101,0.21727358523845064
39102,0.25058111900896973
39103,0.5170093150416616
39104,0.3033219514817135
39105,0.34511376611029027
39106,0.6789083794783254
39107,0.10533262817406601
39108,0.5360323040142293
39109,0.5092323650046622
39110,0.3458971836324412
39111,0.4145103832087974
39112,0.835685975717643
39113,0.15544996808253625
39114,0.7130150196634176
39115,0.3855842619871381
39116,0.6005633987338033
39117,0.21338270714803836
39118,0.37386700037460535
39119,0.5732606852856489
39120,0.5138410508455437
39121,0.3120719397491916
39122,0.5352660228281108
39123,0.5324367683645216
39124,0.8082254980197858
39125,0.4598491539817099
39126,0.591063354738127
39127,0.687413893930482
39128,0.4986712410045932
39129,0.6869039151143106
39130,0.5199202126667362
39131,0.44542530744003345
39132,0.9156914521503265
39133,0.35256996996978734
39134,0.6450829464222616
39135,0.8442805159605731
39136,0.8458121612470855
39137,0.5658874845084293
39138,0.5413369147541678
39139,0.6405136362791947
39140,0.570577227813424
39141,0.5774509907184273
39142,0.246399827279645
39143,0.5546151748770145
39144,0.34303060423186504
39145,0.3826404236464054
39146,0.4797767307873431
39147,0.7008755459362315
39148,0.30292832025513655
39149,0.39156978167877166
39150,0.6010711811129578
39151,0.748667213522559
39152,0.6302351116130461
39153,0.4256542693677581
39154,0.7036181500867477
39155,0.5054485699022273
39156,0.1699950308585978
39157,0.9334864512908126
39158,0.42149824486943155
